file,line,kind,func,context
tools/joint_estimator/gen_window_study.py,879,ternary,_print_summary,"print(f""  [{'HIT ' if v.get('hit') else 'MISS'}] {k}: """
tools/joint_estimator/gen_window_study.py,562,ternary,aggregate,"gap_stable.append((row[""whole_gap""], width if width else 0))"
tools/joint_estimator/gen_wir_alignment_probe.py,559,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/gen_wir_alignment_probe.py,90,try,_sha256_file,try:
tools/joint_estimator/gen_wir_alignment_probe.py,111,for,root_score_at_offset,"for (s, e) in ours_spans:"
tools/joint_estimator/gen_wir_alignment_probe.py,114,for,root_score_at_offset,"for (s, e) in dspans:"
tools/joint_estimator/gen_wir_alignment_probe.py,117,if,root_score_at_offset,if len(bounds) < 2:
tools/joint_estimator/gen_wir_alignment_probe.py,122,for,root_score_at_offset,for i in range(len(grid) - 1):
tools/joint_estimator/gen_wir_alignment_probe.py,164,if,anacrusis_facts,if 0 in measure_starts and 1 in measure_starts:
tools/joint_estimator/gen_wir_alignment_probe.py,166,if,anacrusis_facts,if m0_len is not None and derived_mlen:
tools/joint_estimator/gen_wir_alignment_probe.py,182,if,_contingency_class,if ours_pickup and wir_m0:
tools/joint_estimator/gen_wir_alignment_probe.py,184,if,_contingency_class,if ours_pickup and not wir_m0:
tools/joint_estimator/gen_wir_alignment_probe.py,186,if,_contingency_class,if wir_m0 and not ours_pickup:
tools/joint_estimator/gen_wir_alignment_probe.py,201,if,pickup_mapping_facts,if not ours_m0 or not wir_m0:
tools/joint_estimator/gen_wir_alignment_probe.py,208,if,pickup_mapping_facts,if not m0_mapped:
tools/joint_estimator/gen_wir_alignment_probe.py,211,if,pickup_mapping_facts,if o_start <= first_s < o_end:
tools/joint_estimator/gen_wir_alignment_probe.py,238,for,piece_offset_profile,for off in OFFSETS:
tools/joint_estimator/gen_wir_alignment_probe.py,249,if,piece_offset_profile,if defined:
tools/joint_estimator/gen_wir_alignment_probe.py,270,for,iter_covered_stems,"for ours_path in sorted(CORPUS_DIR.glob(""*.ours.json"")):"
tools/joint_estimator/gen_wir_alignment_probe.py,309,for,measure,"for stem, ours_regions, wir_regions in iter_covered_stems():"
tools/joint_estimator/gen_wir_alignment_probe.py,349,if,build_artifact,if oracle_mismatch:
tools/joint_estimator/gen_wir_alignment_probe.py,352,if,build_artifact,if not reconciles:
tools/joint_estimator/gen_wir_alignment_probe.py,497,if,write_summary,"if c[""pickup_flag_vs_measure_length_disagree_stems""]:"
tools/joint_estimator/gen_wir_alignment_probe.py,505,for,write_summary,"for cls in (""both"", ""ours_pickup_only"", ""wir_m0_only"", ""neither""):"
tools/joint_estimator/gen_wir_alignment_probe.py,508,for,write_summary,"for k in (""ours_pickup"", ""no_ours_pickup""):"
tools/joint_estimator/gen_wir_alignment_probe.py,513,for,write_summary,"for r in hm[""pieces""]:"
tools/joint_estimator/gen_wir_alignment_probe.py,528,if,write_summary,if n:
tools/joint_estimator/gen_wir_alignment_probe.py,112,if,root_score_at_offset,if e > s:
tools/joint_estimator/gen_wir_alignment_probe.py,115,if,root_score_at_offset,if e > s:
tools/joint_estimator/gen_wir_alignment_probe.py,125,if,root_score_at_offset,if w <= 0:
tools/joint_estimator/gen_wir_alignment_probe.py,129,if,root_score_at_offset,if oi is None or di is None:
tools/joint_estimator/gen_wir_alignment_probe.py,132,if,root_score_at_offset,if pair is None:
tools/joint_estimator/gen_wir_alignment_probe.py,135,if,root_score_at_offset,"if cmp.roots_agree(ours_regions[oi].root_pc, wir_regions[di].root_pc):"
tools/joint_estimator/gen_wir_alignment_probe.py,213,if,pickup_mapping_facts,elif first_s >= o_end:
tools/joint_estimator/gen_wir_alignment_probe.py,229,ternary,_pct,"return round(100.0 * agree / scored, 4) if scored else None"
tools/joint_estimator/gen_wir_alignment_probe.py,255,ternary,piece_offset_profile,"margin_pp = (round(argmax_pct - pct0, 4)"
tools/joint_estimator/gen_wir_alignment_probe.py,273,try,iter_covered_stems,try:
tools/joint_estimator/gen_wir_alignment_probe.py,278,if,iter_covered_stems,if not ours_regions:
tools/joint_estimator/gen_wir_alignment_probe.py,282,if,iter_covered_stems,if wir_path is None:
tools/joint_estimator/gen_wir_alignment_probe.py,285,try,iter_covered_stems,try:
tools/joint_estimator/gen_wir_alignment_probe.py,290,if,iter_covered_stems,if not wir_regions:
tools/joint_estimator/gen_wir_alignment_probe.py,294,try,iter_covered_stems,try:
tools/joint_estimator/gen_wir_alignment_probe.py,317,if,measure,"if (o_agree, o_scored) != (p_agree, p_scored):"
tools/joint_estimator/gen_wir_alignment_probe.py,532,for,write_summary,for o in OFFSETS:
tools/joint_estimator/gen_wir_alignment_probe.py,109,ternary,root_score_at_offset,"dspans = [(s + off, e + off) if (s >= 0 and e > s) else (-1, -1) for (s, e) in base_dcml_spans]"
tools/joint_estimator/gen_wir_alignment_probe.py,175,ternary,anacrusis_facts,"""m0_span_ticks"": (int(m0_len) if m0_len is not None else None),"
tools/joint_estimator/gen_wir_alignment_probe.py,176,ternary,anacrusis_facts,"""derived_measure_ticks"": (round(derived_mlen, 1) if derived_mlen else None),"
tools/joint_estimator/normalize.py,238,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/normalize.py,111,if,_figure_is_seventh,if fig in _SEVENTH_FIGURES:
tools/joint_estimator/normalize.py,127,if,_derive_quality,if half_dim:
tools/joint_estimator/normalize.py,129,if,_derive_quality,if dim:
tools/joint_estimator/normalize.py,131,if,_derive_quality,if aug:
tools/joint_estimator/normalize.py,135,if,_derive_quality,if is_upper:
tools/joint_estimator/normalize.py,156,while,_peel_applied,while True:
tools/joint_estimator/normalize.py,172,if,normalize_label,if parts is None:
tools/joint_estimator/normalize.py,203,for,_self_test,for stem in covered:
tools/joint_estimator/normalize.py,211,for,_self_test,"for raw, n in raw_hist.most_common():"
tools/joint_estimator/normalize.py,226,for,_self_test,"for n, raw, key in rows[:30]:"
tools/joint_estimator/normalize.py,229,for,_self_test,"for n, raw, key in halfdim:"
tools/joint_estimator/normalize.py,232,for,_self_test,"for raw, n in raw_hist.items():"
tools/joint_estimator/normalize.py,132,if,_derive_quality,if majseven:
tools/joint_estimator/normalize.py,136,if,_derive_quality,if majseven:
tools/joint_estimator/normalize.py,140,if,_derive_quality,if majseven:
tools/joint_estimator/normalize.py,158,if,_peel_applied,if not tgt:
tools/joint_estimator/normalize.py,176,if,normalize_label,if m:
tools/joint_estimator/normalize.py,204,for,_self_test,"for r in dcml.load_wir_regions(WIR_DIR, stem):"
tools/joint_estimator/normalize.py,213,if,_self_test,if lc.raw_unnormalized:
tools/joint_estimator/normalize.py,216,if,_self_test,"if ""/o"" in raw:"
tools/joint_estimator/normalize.py,219,if,_self_test,"if any(tok in prim.replace(""/o"", """") for tok in (""6/5"", ""4/3"", ""4/2"")) or \"
tools/joint_estimator/normalize.py,234,if,_self_test,if crn.split_rn(crn.normalise_rn(dcml._split_rntxt_applied(raw)[0])) is None:
tools/joint_estimator/normalize.py,88,ternary,family,"fam = ""seventh"" if self.quality in _SEVENTH_QUALITIES else ""triad"""
tools/joint_estimator/normalize.py,128,ternary,_derive_quality,"return ""HalfDim7"" if seventh else ""HalfDim"""
tools/joint_estimator/normalize.py,130,ternary,_derive_quality,"return ""Dim7"" if seventh else ""Dim"""
tools/joint_estimator/normalize.py,134,ternary,_derive_quality,"return ""Aug7"" if seventh else ""Aug"""
tools/joint_estimator/normalize.py,138,ternary,_derive_quality,"return ""Dom7"" if seventh else ""Maj"""
tools/joint_estimator/normalize.py,142,ternary,_derive_quality,"return ""Min7"" if seventh else ""Min"""
tools/joint_estimator/probe_decoder.py,1418,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/probe_decoder.py,129,while,class_from_key,while len(parts) < 4:
tools/joint_estimator/probe_decoder.py,156,while,_first_bucket,while cur is not None:
tools/joint_estimator/probe_decoder.py,580,for,_first_present,for k in chain:
tools/joint_estimator/probe_decoder.py,673,if,chromatic_root_pc,if fr is None:
tools/joint_estimator/probe_decoder.py,676,if,chromatic_root_pc,if root is not None:
tools/joint_estimator/probe_decoder.py,678,if,chromatic_root_pc,"if cls.quality == ""AugSixth"":"
tools/joint_estimator/probe_decoder.py,680,if,chromatic_root_pc,"if cls.quality == ""Neapolitan"":"
tools/joint_estimator/probe_decoder.py,706,if,event_bass_pc,if not notes:
tools/joint_estimator/probe_decoder.py,714,for,segment_notes,"for e in range(i, j):"
tools/joint_estimator/probe_decoder.py,740,if,segment_features,if mem is None:
tools/joint_estimator/probe_decoder.py,747,for,segment_features,"for e in range(i, j):"
tools/joint_estimator/probe_decoder.py,758,for,segment_features,"for e in range(i, j):"
tools/joint_estimator/probe_decoder.py,765,if,segment_features,if fac:
tools/joint_estimator/probe_decoder.py,773,for,segment_features,"for idx, e in enumerate(range(i, j)):"
tools/joint_estimator/probe_decoder.py,788,if,score_segment_content,if feat is None:
tools/joint_estimator/probe_decoder.py,802,for,score_hypothesis,"for si, seg in enumerate(hyp):"
tools/joint_estimator/probe_decoder.py,871,if,_fermata_cadence_ctx,if i <= 0 or i >= len(evs):
tools/joint_estimator/probe_decoder.py,877,if,_fermata_cadence_ctx,if i + 1 < len(evs):
tools/joint_estimator/probe_decoder.py,888,if,cadence_site_features,if i <= 0:
tools/joint_estimator/probe_decoder.py,892,if,cadence_site_features,if v is None:
tools/joint_estimator/probe_decoder.py,910,if,cadence_at,if not adapter.cadence_on or i <= 0:
tools/joint_estimator/probe_decoder.py,913,if,cadence_at,if not any(w.values()):                              # weightless: inert factor (fitted decode)
tools/joint_estimator/probe_decoder.py,925,for,cadence_report,"for si, s in enumerate(segments):"
tools/joint_estimator/probe_decoder.py,1047,if,_candidate_keys_for_segment,if sig_key is not None and sig_key in _KEY_COLL and sig_key not in keep:
tools/joint_estimator/probe_decoder.py,1049,for,_candidate_keys_for_segment,for k in (extra_keys or ()):
tools/joint_estimator/probe_decoder.py,1058,for,_candidate_states_for_segment,"for e in range(i, j):"
tools/joint_estimator/probe_decoder.py,1065,for,_candidate_states_for_segment,"for (tonic, is_major) in keys:"
tools/joint_estimator/probe_decoder.py,1093,if,decode_piece,if prune_keys is not None:
tools/joint_estimator/probe_decoder.py,1096,if,decode_piece,if sig_fifths is not None:
tools/joint_estimator/probe_decoder.py,1225,for,decode_piece,"for j in range(1, N + 1):"
tools/joint_estimator/probe_decoder.py,1289,if,decode_piece,if not V[N]:
tools/joint_estimator/probe_decoder.py,1295,for,decode_piece,"for stx, (scx, bix, bsx) in V[N].items():"
tools/joint_estimator/probe_decoder.py,1302,while,decode_piece,while st is not None and st != START:
tools/joint_estimator/probe_decoder.py,1336,for,_segment_posterior,for s in segs:
tools/joint_estimator/probe_decoder.py,1381,for,sub_piece,for i in event_indices:
tools/joint_estimator/probe_decoder.py,1398,if,load_pieces,if tpq != TICKS_PER_QUARTER:
tools/joint_estimator/probe_decoder.py,1402,for,load_pieces,"for stem, p in d[""pieces""].items():"
tools/joint_estimator/probe_decoder.py,1413,if,piece_header,if xml is None:
tools/joint_estimator/probe_decoder.py,135,ternary,mode_name,"return ""major"" if is_major else ""minor"""
tools/joint_estimator/probe_decoder.py,158,if,_first_bucket,if ck in dist:
tools/joint_estimator/probe_decoder.py,160,if,_first_bucket,if ck in seen:
tools/joint_estimator/probe_decoder.py,296,for,__init__,"for mode in (""major"", ""minor""):"
tools/joint_estimator/probe_decoder.py,308,for,__init__,"for _dk, row in self.t4.items():"
tools/joint_estimator/probe_decoder.py,315,for,__init__,"for _dk, row in self.emis.items():"
tools/joint_estimator/probe_decoder.py,344,if,mode_marginal,if self._mode_marginal is None:
tools/joint_estimator/probe_decoder.py,352,for,_count_mode_marginal,for stem in covered:
tools/joint_estimator/probe_decoder.py,371,if,_katz_query,if ck in dist:
tools/joint_estimator/probe_decoder.py,374,if,_katz_query,if bucket is None:
tools/joint_estimator/probe_decoder.py,377,if,_katz_query,if mass <= 0.0:
tools/joint_estimator/probe_decoder.py,380,if,_katz_query,if not is_class:
tools/joint_estimator/probe_decoder.py,383,if,_katz_query,"if self.leftover_mode == ""even"":"
tools/joint_estimator/probe_decoder.py,394,if,_apportion,if v is None:
tools/joint_estimator/probe_decoder.py,409,if,prior_logp,if sig_fifths is None:
tools/joint_estimator/probe_decoder.py,416,if,prior_logp,if cell in dist:
tools/joint_estimator/probe_decoder.py,420,if,prior_logp,if mcell in dist:
tools/joint_estimator/probe_decoder.py,430,if,_entry,if v is None:
tools/joint_estimator/probe_decoder.py,446,if,key_trans_logp,if v is None:
tools/joint_estimator/probe_decoder.py,454,if,_compute_key_trans,if tpa == tb and tpm == mb:
tools/joint_estimator/probe_decoder.py,457,if,_compute_key_trans,"if kind in (""parallel"", ""relative""):"
tools/joint_estimator/probe_decoder.py,464,if,_compute_key_trans,if cell in self.t2:
tools/joint_estimator/probe_decoder.py,467,if,_compute_key_trans,if mp_cell and mp_cell in self.t2:
tools/joint_estimator/probe_decoder.py,475,if,_chord_trans,if v is None:
tools/joint_estimator/probe_decoder.py,491,if,_compute_chord_trans,if pk in rows:
tools/joint_estimator/probe_decoder.py,497,if,_compute_chord_trans,"if str(row.get(""context_used"", """")).startswith(glt._REL):"
tools/joint_estimator/probe_decoder.py,508,if,emission_logp,if dk in self.emis:
tools/joint_estimator/probe_decoder.py,514,if,emission_logp,if p is None or p <= 0.0:
tools/joint_estimator/probe_decoder.py,522,if,spelling_logp,if sbin in dist:
tools/joint_estimator/probe_decoder.py,527,while,spelling_logp,while cur is not None and cur not in seen:
tools/joint_estimator/probe_decoder.py,536,if,bass_logp,if role is None:
tools/joint_estimator/probe_decoder.py,540,if,bass_logp,if dk in self.t4:
tools/joint_estimator/probe_decoder.py,547,if,bass_logp,if p <= 0.0:
tools/joint_estimator/probe_decoder.py,555,if,factor_absent_logp,if rec is None:
tools/joint_estimator/probe_decoder.py,566,if,boundary_logp,if rec is None:
tools/joint_estimator/probe_decoder.py,568,if,boundary_logp,if rec is None:
tools/joint_estimator/probe_decoder.py,576,ternary,_safe_log,return math.log(p) if p and p > 0 else LOG0_FLOOR
tools/joint_estimator/probe_decoder.py,581,if,_first_present,if k in level_map:
tools/joint_estimator/probe_decoder.py,612,for,prepare,for n in self.notes:
tools/joint_estimator/probe_decoder.py,633,if,approach_window_pcs,if v is None:
tools/joint_estimator/probe_decoder.py,651,for,overlap_pcs,"for onset, offset, pc in self._live_notes:"
tools/joint_estimator/probe_decoder.py,695,if,get,if v is None:
tools/joint_estimator/probe_decoder.py,748,for,segment_features,for n in piece.notes_by_event[e]:
tools/joint_estimator/probe_decoder.py,756,ternary,segment_features,"family = ""seventh"" if (fac and len(fac) == 4) else ""triad"""
tools/joint_estimator/probe_decoder.py,760,if,segment_features,if bpc is None:
tools/joint_estimator/probe_decoder.py,766,if,segment_features,if seg_pcs is None:
tools/joint_estimator/probe_decoder.py,768,for,segment_features,"for role, pc in fac:"
tools/joint_estimator/probe_decoder.py,806,if,score_hypothesis,if b is None:
tools/joint_estimator/probe_decoder.py,813,if,score_hypothesis,if si == 0:
tools/joint_estimator/probe_decoder.py,856,ternary,cadence_features,win = approach_pcs if window_pcs is None else window_pcs      # ★R1: the four-beat approach window
tools/joint_estimator/probe_decoder.py,879,if,_fermata_cadence_ctx,"if arr_strong and ferm(i + 1) and evs[i + 1][EV_MC] in (2, 3):   # weak-beat fermata after"
tools/joint_estimator/probe_decoder.py,926,if,cadence_report,if si == 0:
tools/joint_estimator/probe_decoder.py,933,if,cadence_report,if any(fired.values()):
tools/joint_estimator/probe_decoder.py,935,for,cadence_report,"for f, on in fired.items():"
tools/joint_estimator/probe_decoder.py,955,for,__init__,"for mode in (""major"", ""minor""):"
tools/joint_estimator/probe_decoder.py,961,for,__init__,"for k in tables[""table3_entry_chord""]:"
tools/joint_estimator/probe_decoder.py,965,for,__init__,for k in sorted(keys):
tools/joint_estimator/probe_decoder.py,983,for,__init__,for kkey in CHROMATIC_COMPLETION_KEYS:
tools/joint_estimator/probe_decoder.py,1032,ternary,_key_collection,coll = gnt._MAJ_COLLECTION if is_major else gnt._MIN_COLLECTION
tools/joint_estimator/probe_decoder.py,1050,if,_candidate_keys_for_segment,if k in _KEY_COLL and k not in keep:
tools/joint_estimator/probe_decoder.py,1066,for,_candidate_states_for_segment,"for ckey, lc in vocab.classes.items():"
tools/joint_estimator/probe_decoder.py,1098,for,decode_piece,"for (t, m) in key_set:"
tools/joint_estimator/probe_decoder.py,1126,if,_prefix_sig,if bstate == START or bstate is None:
tools/joint_estimator/probe_decoder.py,1130,while,_prefix_sig,while not (s == START or s is None):
tools/joint_estimator/probe_decoder.py,1148,if,_better,if a_score != b_score:
tools/joint_estimator/probe_decoder.py,1152,if,_better,if an != bn:
tools/joint_estimator/probe_decoder.py,1154,if,_better,if at != bt:
tools/joint_estimator/probe_decoder.py,1161,if,_better_prefix,if a_val != b_val:
tools/joint_estimator/probe_decoder.py,1165,if,_better_prefix,if an != bn:
tools/joint_estimator/probe_decoder.py,1167,if,_better_prefix,if at != bt:
tools/joint_estimator/probe_decoder.py,1177,if,candidates,if c is None:
tools/joint_estimator/probe_decoder.py,1189,if,content,if v is None:
tools/joint_estimator/probe_decoder.py,1204,if,summarize,if s is not None:
tools/joint_estimator/probe_decoder.py,1209,for,summarize,"for st, (sc, _bi, _bs) in V[i].items():"
tools/joint_estimator/probe_decoder.py,1227,for,decode_piece,"for i in range(max(0, j - seg_cap), j):"
tools/joint_estimator/probe_decoder.py,1296,if,decode_piece,"if end_state is None or _better(scx, bix, bsx, stx, end_val[0], end_val[1], end_val[2], end_state):"
tools/joint_estimator/probe_decoder.py,1339,for,_segment_posterior,"for (tonic, is_major) in key_set:"
tools/joint_estimator/probe_decoder.py,1350,for,_segment_posterior,"for k, sc in scores.items():"
tools/joint_estimator/probe_decoder.py,1382,for,sub_piece,for n in piece.notes_by_event[i]:
tools/joint_estimator/probe_decoder.py,157,ternary,_first_bucket,"ck = cur.key() if isinstance(cur, norm.LabelClass) else str(cur)"
tools/joint_estimator/probe_decoder.py,250,ternary,weights,return self.w if self.w is not None else identity_weights()
tools/joint_estimator/probe_decoder.py,286,ternary,__init__,self.w = dict(weights) if weights is not None else identity_weights()
tools/joint_estimator/probe_decoder.py,287,ternary,__init__,"suffix = ""all"" if table_set == ""all"" else table_set"
tools/joint_estimator/probe_decoder.py,300,for,__init__,"for _dk, row in rows.items():"
tools/joint_estimator/probe_decoder.py,354,for,_count_mode_marginal,"for r in d[""seq""]:"
tools/joint_estimator/probe_decoder.py,370,ternary,_katz_query,"ck = outcome_cls.key() if isinstance(outcome_cls, norm.LabelClass) else str(outcome_cls)"
tools/joint_estimator/probe_decoder.py,397,for,_apportion,for c in marg:
tools/joint_estimator/probe_decoder.py,407,ternary,prior_logp,"dmode = declared_mode if declared_mode in (""major"", ""minor"") else ""none"""
tools/joint_estimator/probe_decoder.py,413,ternary,prior_logp,"band = str(diff) if abs(diff) <= 1 else ""far"""
tools/joint_estimator/probe_decoder.py,414,ternary,prior_logp,"lm = ""M"" if is_major else ""m"""
tools/joint_estimator/probe_decoder.py,466,ternary,_compute_key_trans,"mp_cell = ""mp:"" + cell.split(""|"", 1)[1] if ""|"" in cell else None"
tools/joint_estimator/probe_decoder.py,528,if,spelling_logp,if cur in dist:
tools/joint_estimator/probe_decoder.py,538,ternary,bass_logp,"mode = ""M"" if is_major else ""m"""
tools/joint_estimator/probe_decoder.py,565,ternary,boundary_logp,"rec = cell if (cell and cell.get(""reliable"") and cell.get(""prob"") is not None) else None"
tools/joint_estimator/probe_decoder.py,613,if,prepare,if n[N_MEAS] == 0:
tools/joint_estimator/probe_decoder.py,616,if,prepare,if 0 <= i < len(self.events) and self.events[i][EV_START] <= n[N_ONSET] < self.events[i][EV_END]:
tools/joint_estimator/probe_decoder.py,637,for,approach_window_pcs,"for onset, offset, pc in self._live_notes:"
tools/joint_estimator/probe_decoder.py,652,if,overlap_pcs,if onset >= end:
tools/joint_estimator/probe_decoder.py,654,if,overlap_pcs,if offset > start:
tools/joint_estimator/probe_decoder.py,769,if,segment_features,if pc not in seg_pcs:
tools/joint_estimator/probe_decoder.py,820,if,score_hypothesis,if same:
tools/joint_estimator/probe_decoder.py,928,ternary,cadence_report,"i = s[""i""] if isinstance(s, dict) else s.i"
tools/joint_estimator/probe_decoder.py,929,ternary,cadence_report,"tonic = s[""tonic_pc""] if isinstance(s, dict) else s.tonic"
tools/joint_estimator/probe_decoder.py,930,ternary,cadence_report,"is_major = s[""is_major""] if isinstance(s, dict) else s.is_major"
tools/joint_estimator/probe_decoder.py,936,if,cadence_report,if on:
tools/joint_estimator/probe_decoder.py,956,for,__init__,"for fromk, row in tables[""table1_chord_transition""][mode].items():"
tools/joint_estimator/probe_decoder.py,962,if,__init__,"if k != ""BASE"" and not k.startswith(""«""):"
tools/joint_estimator/probe_decoder.py,967,if,__init__,"if lc.raw_unnormalized or lc.quality in (""triad"", ""seventh""):"
tools/joint_estimator/probe_decoder.py,985,if,__init__,if lc.key() not in self.classes and not lc.raw_unnormalized:
tools/joint_estimator/probe_decoder.py,1068,if,_candidate_states_for_segment,if root is None or root not in onset_pcs:
tools/joint_estimator/probe_decoder.py,1070,if,_candidate_states_for_segment,if mem is None:
tools/joint_estimator/probe_decoder.py,1073,if,_candidate_states_for_segment,"if present < min(2, len(mem)):"
tools/joint_estimator/probe_decoder.py,1075,if,_candidate_states_for_segment,if (n_onset - present) > max_ncts:
tools/joint_estimator/probe_decoder.py,1099,if,decode_piece,"if m and glt._collection_fifths(t, m) == sig_fifths:"
tools/joint_estimator/probe_decoder.py,1191,if,content,if sp is None:
tools/joint_estimator/probe_decoder.py,1210,if,summarize,if st == START:
tools/joint_estimator/probe_decoder.py,1217,if,summarize,"if (tt, tm) not in key_best or _better_prefix(sc, st, key_best[(tt, tm)],"
tools/joint_estimator/probe_decoder.py,1228,if,decode_piece,if not V[i]:
tools/joint_estimator/probe_decoder.py,1236,for,decode_piece,"for (tt, tm) in tgt_keys:"
tools/joint_estimator/probe_decoder.py,1247,for,decode_piece,"for (tonic, is_major, ckey) in cand_states:"
tools/joint_estimator/probe_decoder.py,1341,if,_segment_posterior,if root is None:
tools/joint_estimator/probe_decoder.py,1344,if,_segment_posterior,if sc != NEG_INF:
tools/joint_estimator/probe_decoder.py,1351,if,_segment_posterior,if k == best:
tools/joint_estimator/probe_decoder.py,1353,if,_segment_posterior,if sc > alt_sc:
tools/joint_estimator/probe_decoder.py,1367,ternary,_key_string,"return _PC_KEYNAME[tonic % 12] + (""maj"" if is_major else ""min"")"
tools/joint_estimator/probe_decoder.py,1384,if,sub_piece,if bass_override is not None:
tools/joint_estimator/probe_decoder.py,355,if,_count_mode_marginal,"if r[""is_major""] is None or r[""cls""].raw_unnormalized:"
tools/joint_estimator/probe_decoder.py,386,ternary,_katz_query,"return (mass * (marg.get(ck, 0) + glt.ALPHA) / denom if denom > 0 else mass), prov"
tools/joint_estimator/probe_decoder.py,398,if,_apportion,"if _first_bucket(dist, class_from_key(c), parent_fn) == bucket:"
tools/joint_estimator/probe_decoder.py,424,ternary,prior_logp,return _safe_log(base / residual_keys if base > 0 else 1e-6)
tools/joint_estimator/probe_decoder.py,462,ternary,_compute_key_trans,"band = f""cof{dist}"" if dist <= 2 else ""cofFar"""
tools/joint_estimator/probe_decoder.py,503,ternary,_compute_chord_trans,"return (_safe_log(p) if p is not None else LOG0_FLOOR), prov"
tools/joint_estimator/probe_decoder.py,564,ternary,boundary_logp,"""fermata_at_or_adjacent"" if ferm_ctx else ""no_fermata_context"")"
tools/joint_estimator/probe_decoder.py,572,ternary,boundary_logp,return math.log(p if is_boundary else (1.0 - p))
tools/joint_estimator/probe_decoder.py,638,if,approach_window_pcs,if onset >= t0:
tools/joint_estimator/probe_decoder.py,640,if,approach_window_pcs,if offset > lo:
tools/joint_estimator/probe_decoder.py,698,ternary,get,"root = fac[0][1] if fac else chromatic_root_pc(cls, tonic, is_major)"
tools/joint_estimator/probe_decoder.py,958,for,__init__,"for o in row[""dist""]:"
tools/joint_estimator/probe_decoder.py,1120,ternary,_canon,"return (st[0], 0 if st[1] else 1, st[2])"
tools/joint_estimator/probe_decoder.py,1238,for,decode_piece,"for (pt, pm), kb in key_best.items():"
tools/joint_estimator/probe_decoder.py,1249,if,decode_piece,if cscore == NEG_INF:
tools/joint_estimator/probe_decoder.py,1258,if,decode_piece,if start_score is not None:
tools/joint_estimator/probe_decoder.py,1265,if,decode_piece,if same:
tools/joint_estimator/probe_decoder.py,1275,if,decode_piece,if ak is not None:
tools/joint_estimator/probe_decoder.py,1280,if,decode_piece,if back is None:
tools/joint_estimator/probe_decoder.py,1284,if,decode_piece,"if cur is None or _better(score, back[0], back[1], st, cur[0], cur[1], cur[2], st):"
tools/joint_estimator/probe_decoder.py,401,ternary,_apportion,"v = (tot if tot > 0 else glt.ALPHA, cnt)"
tools/joint_estimator/probe_decoder.py,432,ternary,_entry,"v = (_safe_log(p) if p is not None else LOG0_FLOOR, prov)"
tools/joint_estimator/probe_decoder.py,501,ternary,_compute_chord_trans,"return (_safe_log(p) if p is not None else LOG0_FLOOR), prov"
tools/joint_estimator/probe_decoder.py,516,ternary,emission_logp,return _safe_log(1.0 / (sum(dist.values()) + 3.0) if dist else 1e-4)
tools/joint_estimator/probe_decoder.py,959,if,__init__,"if not (o.startswith(""«"") or o == ""BASE""):"
tools/joint_estimator/probe_decoder.py,1239,if,decode_piece,if pt == tt and pm == tm:
tools/joint_estimator/probe_decoder.py,1243,if,decode_piece,"if arg_k is None or _better_prefix(val, (pt, pm, key_arg[(pt, pm)]), best_k,"
tools/joint_estimator/probe_decoder.py,1261,if,decode_piece,"if back is None or _better(tin, i, START, st, best_in, back[0], back[1], st):"
tools/joint_estimator/probe_decoder.py,1267,for,decode_piece,"for pck, psc in same.items():"
tools/joint_estimator/probe_decoder.py,1278,if,decode_piece,"if back is None or _better(tin, i, cand_bs, st, best_in, back[0], back[1], st):"
tools/joint_estimator/probe_decoder.py,1358,ternary,_segment_posterior,"""committed_key_content_score"": round(best_sc, 4) if best_sc != NEG_INF else None,"
tools/joint_estimator/probe_decoder.py,1359,ternary,_segment_posterior,"""runner_key"": _key_string(*alt) if alt else None,"
tools/joint_estimator/probe_decoder.py,1360,ternary,_segment_posterior,"""runner_key_content_score"": round(alt_sc, 4) if alt_sc != NEG_INF else None,"
tools/joint_estimator/probe_decoder.py,1361,ternary,_segment_posterior,"""gap"": round(best_sc - alt_sc, 4) if (alt and best_sc != NEG_INF) else None,"
tools/joint_estimator/probe_decoder.py,1385,ternary,sub_piece,m[N_MIDI] = (m[N_PC] + 24) if m[N_PC] == bass_override else (m[N_PC] + 72)
tools/joint_estimator/probe_decoder.py,1404,ternary,load_pieces,"n_quarter=p[""n_quarter""], meter=tuple(p[""meter""]) if p[""meter""] else None)"
tools/joint_estimator/probe_decoder.py,461,ternary,_compute_key_trans,"mp = f""{'M' if tpm else 'm'}{'M' if mb else 'm'}"""
tools/joint_estimator/probe_decoder.py,461,ternary,_compute_key_trans,"mp = f""{'M' if tpm else 'm'}{'M' if mb else 'm'}"""
tools/joint_estimator/probe_decoder.py,1271,if,decode_piece,"if back is None or _better(tin, i, cand_bs, st, best_in, back[0], back[1], st):"
tools/joint_estimator/probe_decoder.py,357,ternary,_count_mode_marginal,"marg[""major"" if r[""is_major""] else ""minor""][r[""cls""].key()] += 1"
tools/joint_estimator/probe_desksim.py,680,if,<module-scope>,"if __name__ == ""__main__"":"
tools/joint_estimator/probe_desksim.py,45,if,_trans_shorthand,"if cls.quality in (""Dim"", ""Dim7""):"
tools/joint_estimator/probe_desksim.py,51,if,_trans_shorthand,if cls.target:
