file,line,value,func,context
tools/joint_estimator/probe_desksim.py,336,7,build_cases,"_ev(0, [2, 5, 9], 2), _ev(2, [7, 10, 2], 7), _ev(1, [9, 1, 4, 7], 9, over={1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,337,2,build_cases,"_ev(2, [2, 5, 9], 2),"
tools/joint_estimator/probe_desksim.py,337,5,build_cases,"_ev(2, [2, 5, 9], 2),"
tools/joint_estimator/probe_desksim.py,337,9,build_cases,"_ev(2, [2, 5, 9], 2),"
tools/joint_estimator/probe_desksim.py,345,6.72,build_cases,"cases.append(Case(""S3"", p3, S3, {""dmin"": -6.72, ""Fmaj"": -14.79}, NO_BOUNDARY,"
tools/joint_estimator/probe_desksim.py,345,14.79,build_cases,"cases.append(Case(""S3"", p3, S3, {""dmin"": -6.72, ""Fmaj"": -14.79}, NO_BOUNDARY,"
tools/joint_estimator/probe_desksim.py,347,2.3,build_cases,"desk_cadence={""dmin"": 2.3, ""Fmaj"": 0.0},"
tools/joint_estimator/probe_desksim.py,352,4,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,352,7,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,352,2,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,352,6,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,352,9,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,353,7,build_cases,"_ev(1, [7, 11, 2], 7), _ev(2, [0, 4, 7], 0),"
tools/joint_estimator/probe_desksim.py,353,11,build_cases,"_ev(1, [7, 11, 2], 7), _ev(2, [0, 4, 7], 0),"
tools/joint_estimator/probe_desksim.py,353,2,build_cases,"_ev(1, [7, 11, 2], 7), _ev(2, [0, 4, 7], 0),"
tools/joint_estimator/probe_desksim.py,353,4,build_cases,"_ev(1, [7, 11, 2], 7), _ev(2, [0, 4, 7], 0),"
tools/joint_estimator/probe_desksim.py,353,7,build_cases,"_ev(1, [7, 11, 2], 7), _ev(2, [0, 4, 7], 0),"
tools/joint_estimator/probe_desksim.py,361,6.85,build_cases,"cases.append(Case(""S4"", p4, S4, {""stayC"": -6.85, ""modulate"": -13.57},"
tools/joint_estimator/probe_desksim.py,361,13.57,build_cases,"cases.append(Case(""S4"", p4, S4, {""stayC"": -6.85, ""modulate"": -13.57},"
tools/joint_estimator/probe_desksim.py,364,1.6,build_cases,"desk_cadence={""stayC"": 1.6, ""modulate"": 3.2},"
tools/joint_estimator/probe_desksim.py,364,3.2,build_cases,"desk_cadence={""stayC"": 1.6, ""modulate"": 3.2},"
tools/joint_estimator/probe_desksim.py,368,7,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,368,11,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,368,2,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,368,5,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,368,9,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,368,4,build_cases,"p5 = _make_piece(""S5"", [_ev(0, [7, 11, 2, 5], 7), _ev(2, [9, 0, 4], 9)])"
tools/joint_estimator/probe_desksim.py,373,4.31,build_cases,"cases.append(Case(""S5"", p5, S5, {""Cmaj"": -4.31, ""amin"": -9.24},"
tools/joint_estimator/probe_desksim.py,373,9.24,build_cases,"cases.append(Case(""S5"", p5, S5, {""Cmaj"": -4.31, ""amin"": -9.24},"
tools/joint_estimator/probe_desksim.py,376,1.6,build_cases,"desk_cadence={""Cmaj"": 1.6, ""amin"": 0.0},"
tools/joint_estimator/probe_desksim.py,393,9,_build_corpus_traces,"_ev(0, [9, 1, 4], 9, over={1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,393,4,_build_corpus_traces,"_ev(0, [9, 1, 4], 9, over={1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,394,3,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,6,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,11,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,3,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,6,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,9,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,11,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,396,4,_build_corpus_traces,"_ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,396,8,_build_corpus_traces,"_ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,396,11,_build_corpus_traces,"_ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,407,5.78,_build_corpus_traces,"cases.append(Case(""C1"", pc1, C1, {""Emaj"": -5.78, ""f#min"": -11.15, ""d#min"": -19.42},"
tools/joint_estimator/probe_desksim.py,407,11.15,_build_corpus_traces,"cases.append(Case(""C1"", pc1, C1, {""Emaj"": -5.78, ""f#min"": -11.15, ""d#min"": -19.42},"
tools/joint_estimator/probe_desksim.py,407,19.42,_build_corpus_traces,"cases.append(Case(""C1"", pc1, C1, {""Emaj"": -5.78, ""f#min"": -11.15, ""d#min"": -19.42},"
tools/joint_estimator/probe_desksim.py,410,1.6,_build_corpus_traces,"desk_cadence={""Emaj"": 1.6, ""f#min"": 0.0, ""d#min"": 0.0},"
tools/joint_estimator/probe_desksim.py,416,2,_build_corpus_traces,"_ev(0, [2, 6, 9], 2),                                    # e0: D:I origin (shared, dropped)"
tools/joint_estimator/probe_desksim.py,416,6,_build_corpus_traces,"_ev(0, [2, 6, 9], 2),                                    # e0: D:I origin (shared, dropped)"
tools/joint_estimator/probe_desksim.py,416,9,_build_corpus_traces,"_ev(0, [2, 6, 9], 2),                                    # e0: D:I origin (shared, dropped)"
tools/joint_estimator/probe_desksim.py,417,11,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,417,2,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,417,6,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,418,6,_build_corpus_traces,"_ev(2, [6, 10, 1, 4], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,418,10,_build_corpus_traces,"_ev(2, [6, 10, 1, 4], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,418,4,_build_corpus_traces,"_ev(2, [6, 10, 1, 4], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,419,2,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,419,6,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,419,11,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,419,9,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,420,9,_build_corpus_traces,"_ev(2, [9, 1, 4], 9, over={1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,420,4,_build_corpus_traces,"_ev(2, [9, 1, 4], 9, over={1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,421,11,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,421,2,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,421,6,_build_corpus_traces,"_ev(0, [11, 2, 6], 11),"
tools/joint_estimator/probe_desksim.py,422,6,_build_corpus_traces,"_ev(2, [6, 10, 1], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,422,10,_build_corpus_traces,"_ev(2, [6, 10, 1], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,436,24.53,_build_corpus_traces,"cases.append(Case(""C4"", pc4, C4, {""Dmaj"": -24.53, ""bmin"": -19.41},"
tools/joint_estimator/probe_desksim.py,436,19.41,_build_corpus_traces,"cases.append(Case(""C4"", pc4, C4, {""Dmaj"": -24.53, ""bmin"": -19.41},"
tools/joint_estimator/probe_desksim.py,439,0.9,_build_corpus_traces,"desk_cadence={""Dmaj"": 0.0, ""bmin"": 0.9},"
tools/joint_estimator/probe_desksim.py,642,4,run_fitted_probe,"sp = pd.sub_piece(p352, [4], bass_override=bpc)"
tools/joint_estimator/probe_desksim.py,651,3,run_fitted_probe,"rows352[bassname] = {""viø7"": round(r1, 3), ""i"": round(r2, 3),"
tools/joint_estimator/probe_desksim.py,651,3,run_fitted_probe,"rows352[bassname] = {""viø7"": round(r1, 3), ""i"": round(r2, 3),"
tools/joint_estimator/probe_desksim.py,652,3,run_fitted_probe,"""margin_viø7_minus_i"": round(r1 - r2, 3),"
tools/joint_estimator/probe_desksim.py,148,0.51,bass_logp,"return {""root"": -0.51, ""third"": -1.39, ""fifth"": -2.12, ""seventh"": -3.51}.get(role, -3.91)"
tools/joint_estimator/probe_desksim.py,148,1.39,bass_logp,"return {""root"": -0.51, ""third"": -1.39, ""fifth"": -2.12, ""seventh"": -3.51}.get(role, -3.91)"
tools/joint_estimator/probe_desksim.py,148,2.12,bass_logp,"return {""root"": -0.51, ""third"": -1.39, ""fifth"": -2.12, ""seventh"": -3.51}.get(role, -3.91)"
tools/joint_estimator/probe_desksim.py,148,3.51,bass_logp,"return {""root"": -0.51, ""third"": -1.39, ""fifth"": -2.12, ""seventh"": -3.51}.get(role, -3.91)"
tools/joint_estimator/probe_desksim.py,303,8,build_cases,"_ev(0, [2, 5, 9], 2), _ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,352,6,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,3,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,6,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,3,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,6,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,396,8,_build_corpus_traces,"_ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,418,10,_build_corpus_traces,"_ev(2, [6, 10, 1, 4], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,419,11,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,419,9,_build_corpus_traces,"_ev(1, [2, 6, 11, 9], 2, over={11: {""ap"": 1, ""dp"": 1}, 9: {""ap"": 1, ""dp"": 1}}),"
tools/joint_estimator/probe_desksim.py,422,10,_build_corpus_traces,"_ev(2, [6, 10, 1], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,576,4,run_parity,"""expected_full"": exp_full, ""got_full"": round(full, 4),"
tools/joint_estimator/probe_desksim.py,577,4,run_parity,"""delta_full"": round(full - exp_full, 4),"
tools/joint_estimator/probe_desksim.py,578,4,run_parity,"""expected_struct"": round(exp_struct, 4), ""got_struct"": round(struct, 4),"
tools/joint_estimator/probe_desksim.py,578,4,run_parity,"""expected_struct"": round(exp_struct, 4), ""got_struct"": round(struct, 4),"
tools/joint_estimator/probe_desksim.py,579,4,run_parity,"""delta_struct"": round(struct - exp_struct, 4),"
tools/joint_estimator/probe_desksim.py,643,9,run_fitted_probe,"r1 = _score_local(sp, [{""i"": 0, ""j"": 1, ""tonic"": 9, ""is_major"": False,"
tools/joint_estimator/probe_desksim.py,647,9,run_fitted_probe,"r2 = _score_local(sp, [{""i"": 0, ""j"": 1, ""tonic"": 9, ""is_major"": False,"
tools/joint_estimator/probe_desksim.py,227,0.04,_sum_included,"if f == ""key_trans"" and not key_trans_stays and abs(v - (-0.04)) < 1e-9:"
tools/joint_estimator/probe_desksim.py,303,8,build_cases,"_ev(0, [2, 5, 9], 2), _ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,352,6,build_cases,"_ev(0, [0, 4, 7], 0), _ev(2, [2, 6, 9, 0], 2, over={6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,3,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,394,6,_build_corpus_traces,"_ev(2, [3, 6, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,3,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,395,6,_build_corpus_traces,"_ev(1, [3, 6, 9, 11], 3, over={3: {""lof"": _PC_LOF_SHARP[3]}, 6: {""lof"": _PC_LOF_SHARP[6]}}),"
tools/joint_estimator/probe_desksim.py,396,8,_build_corpus_traces,"_ev(2, [4, 8, 11], 4, over={8: {""lof"": _PC_LOF_SHARP[8]}}),"
tools/joint_estimator/probe_desksim.py,418,10,_build_corpus_traces,"_ev(2, [6, 10, 1, 4], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_desksim.py,422,10,_build_corpus_traces,"_ev(2, [6, 10, 1], 6, over={10: {""lof"": _PC_LOF_SHARP[10]}, 1: {""lof"": _PC_LOF_SHARP[1]}}),"
tools/joint_estimator/probe_run.py,35,4,<module-scope>,SEG_CAP = 4
tools/joint_estimator/probe_run.py,137,72.97,<module-scope>,"PROBE_BASELINE = {""root_agree_pct"": 72.97, ""rn_agree_pct"": 59.50,"
tools/joint_estimator/probe_run.py,137,59.5,<module-scope>,"PROBE_BASELINE = {""root_agree_pct"": 72.97, ""rn_agree_pct"": 59.50,"
tools/joint_estimator/probe_run.py,138,53.67,<module-scope>,"""key_home_agree_pct"": 53.67, ""key_local_agree_pct"": 74.43}"
tools/joint_estimator/probe_run.py,138,74.43,<module-scope>,"""key_home_agree_pct"": 53.67, ""key_local_agree_pct"": 74.43}"
tools/joint_estimator/probe_run.py,144,2,_delta,"return round(new - base, 2)"
tools/joint_estimator/probe_run.py,287,65.99,<module-scope>,"""key_local"": {""Baroque"": 65.99, ""Jazz"": 62.98, ""Default"": 65.71},"
tools/joint_estimator/probe_run.py,287,62.98,<module-scope>,"""key_local"": {""Baroque"": 65.99, ""Jazz"": 62.98, ""Default"": 65.71},"
tools/joint_estimator/probe_run.py,287,65.71,<module-scope>,"""key_local"": {""Baroque"": 65.99, ""Jazz"": 62.98, ""Default"": 65.71},"
tools/joint_estimator/probe_run.py,288,71.42,<module-scope>,"""key_home"": {""Baroque"": 71.42, ""Jazz"": 67.83, ""Default"": 70.65},"
tools/joint_estimator/probe_run.py,288,67.83,<module-scope>,"""key_home"": {""Baroque"": 71.42, ""Jazz"": 67.83, ""Default"": 70.65},"
tools/joint_estimator/probe_run.py,288,70.65,<module-scope>,"""key_home"": {""Baroque"": 71.42, ""Jazz"": 67.83, ""Default"": 70.65},"
tools/joint_estimator/probe_run.py,289,66.04,<module-scope>,"""root"": {""Baroque"": 66.04, ""Jazz"": 64.98, ""Default"": 65.93},"
tools/joint_estimator/probe_run.py,289,64.98,<module-scope>,"""root"": {""Baroque"": 66.04, ""Jazz"": 64.98, ""Default"": 65.93},"
tools/joint_estimator/probe_run.py,289,65.93,<module-scope>,"""root"": {""Baroque"": 66.04, ""Jazz"": 64.98, ""Default"": 65.93},"
tools/joint_estimator/probe_run.py,290,46.33,<module-scope>,"""rn"": {""Baroque"": 46.33, ""Jazz"": 44.10, ""Default"": 46.23},"
tools/joint_estimator/probe_run.py,290,44.1,<module-scope>,"""rn"": {""Baroque"": 46.33, ""Jazz"": 44.10, ""Default"": 46.23},"
tools/joint_estimator/probe_run.py,290,46.23,<module-scope>,"""rn"": {""Baroque"": 46.33, ""Jazz"": 44.10, ""Default"": 46.23},"
tools/joint_estimator/probe_run.py,342,4,measure_prune_loss,"tight, tt = grade_at(4, 6)"
tools/joint_estimator/probe_run.py,342,6,measure_prune_loss,"tight, tt = grade_at(4, 6)"
tools/joint_estimator/probe_run.py,343,6,measure_prune_loss,"loose, lt = grade_at(6, 12)"
tools/joint_estimator/probe_run.py,343,12,measure_prune_loss,"loose, lt = grade_at(6, 12)"
tools/joint_estimator/probe_run.py,132,2,_pct,"return round(100.0 * a / b, 2) if b else None"
tools/joint_estimator/probe_run.py,221,3,run_corpus,"timing_summary = {""mean_s"": round(sum(tsec) / len(tsec), 3), ""max_s"": round(max(tsec), 3),"
tools/joint_estimator/probe_run.py,221,3,run_corpus,"timing_summary = {""mean_s"": round(sum(tsec) / len(tsec), 3), ""max_s"": round(max(tsec), 3),"
tools/joint_estimator/probe_run.py,355,4,measure_prune_loss,"""tight"": {""seg_cap"": 4, ""key_top_k"": 6, **tc, ""seconds"": round(tt, 1)},"
tools/joint_estimator/probe_run.py,355,6,measure_prune_loss,"""tight"": {""seg_cap"": 4, ""key_top_k"": 6, **tc, ""seconds"": round(tt, 1)},"
tools/joint_estimator/probe_run.py,356,6,measure_prune_loss,"""loose"": {""seg_cap"": 6, ""key_top_k"": 12, **lc, ""seconds"": round(lt, 1)},"
tools/joint_estimator/probe_run.py,356,12,measure_prune_loss,"""loose"": {""seg_cap"": 6, ""key_top_k"": 12, **lc, ""seconds"": round(lt, 1)},"
tools/joint_estimator/probe_run.py,404,3,re_grade_from_artifact,"timing_summary = {""mean_s"": round(sum(tsec) / len(tsec), 3), ""max_s"": round(max(tsec), 3),"
tools/joint_estimator/probe_run.py,404,3,re_grade_from_artifact,"timing_summary = {""mean_s"": round(sum(tsec) / len(tsec), 3), ""max_s"": round(max(tsec), 3),"
tools/joint_estimator/probe_run.py,468,2,add_vs_default,"""mean_key_local_delta_pp"": round(sum(r[""kl_delta""] for r in rows) / n, 2),"
tools/joint_estimator/probe_run.py,469,2,add_vs_default,"""mean_root_delta_pp"": round(sum(r[""root_delta""] for r in rows) / n, 2),"
tools/joint_estimator/probe_run.py,507,78,_print_corpus_report,"print(""="" * 78)"
tools/joint_estimator/probe_run.py,511,78,_print_corpus_report,"print(""-"" * 78)"
tools/joint_estimator/probe_run.py,583,78,write_summaries,"""-"" * 78]"
tools/joint_estimator/probe_run.py,194,3,run_corpus,"""total_score"": round(r.total_score, 3), ""decode_seconds"": round(r.decode_seconds, 4),"
tools/joint_estimator/probe_run.py,194,4,run_corpus,"""total_score"": round(r.total_score, 3), ""decode_seconds"": round(r.decode_seconds, 4),"
tools/joint_estimator/probe_run.py,224,8,run_corpus,key=lambda x: -x[1])[:8]}
tools/joint_estimator/probe_run.py,346,2,cols,"return {""root_pct"": round(100 * g[""ra""] / (g[""ra""] + g[""rd""]), 2),"
tools/joint_estimator/probe_run.py,347,2,cols,"""key_local_pct"": round(100 * g[""la""] / (g[""la""] + g[""ld""]), 2)}"
tools/joint_estimator/probe_run.py,357,2,measure_prune_loss,"""loss_pp"": {""root"": round(lc[""root_pct""] - tc[""root_pct""], 2),"
tools/joint_estimator/probe_run.py,358,2,measure_prune_loss,"""key_local"": round(lc[""key_local_pct""] - tc[""key_local_pct""], 2)},"
tools/joint_estimator/probe_run.py,408,8,re_grade_from_artifact,key=lambda x: -x[1])[:8]}
tools/joint_estimator/probe_run.py,472,10,add_vs_default,"""largest_key_local_losses"": rows[:10],"
tools/joint_estimator/probe_run.py,500,10,_win_loss,"return {""weakest_key_local"": rows[:10], ""strongest_key_local"": rows[-10:][::-1]}"
tools/joint_estimator/probe_run.py,504,78,_print_corpus_report,"print(""\n"" + ""="" * 78)"
tools/joint_estimator/probe_run.py,534,5,_print_corpus_report,"print(""\nslowest pieces:"", timing[""slowest""][:5])"
tools/joint_estimator/probe_run.py,85,4,decode_to_regions,"family = ""seventh"" if (fac and len(fac) == 4) else ""triad"""
tools/joint_estimator/probe_run.py,132,100.0,_pct,"return round(100.0 * a / b, 2) if b else None"
tools/joint_estimator/probe_run.py,205,40,run_corpus,if verbose and (idx % 40 == 0):
tools/joint_estimator/probe_run.py,440,100.0,_kl,return (100.0 * a / (a + d)) if (a + d) else None
tools/joint_estimator/probe_run.py,445,100.0,_rt,return (100.0 * a / t) if t else None
tools/joint_estimator/probe_run.py,97,480.0,decode_to_regions,"duration=float(s[""end_tick""] - s[""start_tick""]) / 480.0,   # QUARTERS (ticks/quarter=480)"
tools/joint_estimator/probe_run.py,346,100,cols,"return {""root_pct"": round(100 * g[""ra""] / (g[""ra""] + g[""rd""]), 2),"
tools/joint_estimator/probe_run.py,347,100,cols,"""key_local_pct"": round(100 * g[""la""] / (g[""la""] + g[""ld""]), 2)}"
tools/joint_estimator/probe_run.py,473,10,add_vs_default,"""largest_key_local_wins"": rows[-10:][::-1],"
tools/joint_estimator/probe_run.py,500,10,_win_loss,"return {""weakest_key_local"": rows[:10], ""strongest_key_local"": rows[-10:][::-1]}"
tools/joint_estimator/probe_run.py,608,6,write_summaries,"f""slowest pieces: {tm['slowest'][:6]}"","
tools/joint_estimator/probe_run.py,223,2,run_corpus,"""slowest"": sorted([(s, round(t, 2), e) for s, t, e in timings],"
tools/joint_estimator/probe_run.py,406,2,re_grade_from_artifact,"""slowest"": sorted([(s, round(dec[""pieces""][s][""decode_seconds""], 2),"
tools/joint_estimator/probe_run.py,495,100.0,_win_loss,"rows.append({""stem"": stem, ""key_local_agree_pct"": round(100.0 * g[""keyl_agree""] / den, 1),"
tools/joint_estimator/probe_run.py,496,100.0,_win_loss,"""root_agree_pct"": round(100.0 * g[""root_agree""] /"
tools/joint_estimator/probe_run.py,531,8,_print_corpus_report,"f""{list(ch['by_piece'].keys())[:8]}"")"
tools/joint_estimator/probe_run.py,102,12,decode_to_regions,"chord_symbol=f""{pd._PC_KEYNAME[root % 12]}{cls.quality}"" if root is not None else """","
tools/joint_estimator/probe_run.py,663,34,write_summaries,"Lp.append(f""  {r['check'][:34]:34s} {r['case']}/{r['hyp']}@e{r['arrival_event']}: """
tools/joint_estimator/search_direct.py,76,21,<module-scope>,N_STARTS = 21                        # dispatch: identity + the likelihood-fit vector + 19 seeded random
tools/joint_estimator/search_direct.py,77,20260719,<module-scope>,SEED_BASE = 20260719                 # the recorded seed base; start s of fold f uses SEED_BASE+100*f+s
tools/joint_estimator/search_direct.py,81,3,<module-scope>,MAX_SWEEPS_PER_STAGE = 3
tools/joint_estimator/search_direct.py,82,1e-09,<module-scope>,IMPROVE_EPS = 1e-9                   # a strict improvement must exceed this to be taken
tools/joint_estimator/search_direct.py,75,5.0,<module-scope>,"BOUNDS_LO, BOUNDS_HI = 0.0, 5.0      # dispatch: each weight in [0, 5]; non-negativity is theory-grounded"
tools/joint_estimator/search_direct.py,249,4,establish_decoder,"def establish_decoder(pieces, ts: fw.TableSet, stems, n_random=4, seed=7, verbose=True):"
tools/joint_estimator/search_direct.py,249,7,establish_decoder,"def establish_decoder(pieces, ts: fw.TableSet, stems, n_random=4, seed=7, verbose=True):"
tools/joint_estimator/search_direct.py,80,2.0,<module-scope>,"GRID_STAGES = ((2.0, 1.5), (1.25, 1.1), (1.05,))"
tools/joint_estimator/search_direct.py,80,1.5,<module-scope>,"GRID_STAGES = ((2.0, 1.5), (1.25, 1.1), (1.05,))"
