file,loc,kind,name,population,verdict_class,verdict,in_param_manifest,flagged,rationale
src/composing/analysis/chord/analysisutils.h,63,branch,case@ionianTonicPcFromFifths,SURVIVES-oracle,code,SURVIVES,na,no,[ionianTonicPcFromFifths] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,72,branch,ternary@normalizePc,SURVIVES-oracle,code,SURVIVES,na,no,[normalizePc] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,108,branch,if@collectionMask,SURVIVES-oracle,code,SURVIVES,na,no,[collectionMask] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,202,branch,switch@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,203,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,204,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,206,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,207,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,210,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,211,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,212,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,214,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,215,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,216,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,217,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,218,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,220,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,221,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,222,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,223,branch,if@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,230,branch,switch@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,231,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,232,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,233,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,234,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,235,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,236,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,237,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,238,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,239,branch,case@categorizeExtraNote,SURVIVES-oracle,code,SURVIVES,na,no,[categorizeExtraNote] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,389,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,390,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,391,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,392,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,393,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,394,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,395,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,396,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,397,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,398,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,399,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,400,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,401,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,402,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,403,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,404,branch,if@extensionBits,SURVIVES-oracle,code,SURVIVES,na,no,[extensionBits] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,434,branch,if@templateIntervalsVec,SURVIVES-oracle,code,SURVIVES,na,no,[templateIntervalsVec] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,455,branch,ternary@scoreTemplateTones,SURVIVES-oracle,code,SURVIVES,na,no,[scoreTemplateTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,456,branch,ternary@scoreTemplateTones,SURVIVES-oracle,code,SURVIVES,na,no,[scoreTemplateTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,485,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,491,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,493,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,501,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,503,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,507,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,509,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,514,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,515,branch,ternary@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,516,branch,ternary@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,522,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,525,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,526,branch,if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,528,branch,else-if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,535,branch,else-if@scoreExtraNotes,SURVIVES-oracle,code,SURVIVES,na,no,[scoreExtraNotes] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,553,branch,if@dim7CharacteristicBonus,SURVIVES-oracle,code,SURVIVES,na,no,[dim7CharacteristicBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,557,branch,if@dim7CharacteristicBonus,SURVIVES-oracle,code,SURVIVES,na,no,[dim7CharacteristicBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,569,branch,if@dim7CharacteristicBonus,SURVIVES-oracle,code,SURVIVES,na,no,[dim7CharacteristicBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,575,branch,if@dim7CharacteristicBonus,SURVIVES-oracle,code,SURVIVES,na,no,[dim7CharacteristicBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,596,branch,if@countTpcMatches,SURVIVES-oracle,code,SURVIVES,na,no,[countTpcMatches] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,603,branch,if@countTpcMatches,SURVIVES-oracle,code,SURVIVES,na,no,[countTpcMatches] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,605,branch,if@countTpcMatches,SURVIVES-oracle,code,SURVIVES,na,no,[countTpcMatches] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,636,branch,if@nonBassAdjustment,SURVIVES-oracle,code,SURVIVES,na,no,[nonBassAdjustment] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,648,branch,ternary@nonBassAdjustment,SURVIVES-oracle,code,SURVIVES,na,no,[nonBassAdjustment] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,678,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,680,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,690,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,692,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,702,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,704,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,716,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,722,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,726,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,733,branch,if@structuralPenalties,SURVIVES-oracle,code,SURVIVES,na,no,[structuralPenalties] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,779,branch,if@bassRootBonusMultiplier,SURVIVES-oracle,code,SURVIVES,na,no,[bassRootBonusMultiplier] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,780,branch,if@bassRootBonusMultiplier,SURVIVES-oracle,code,SURVIVES,na,no,[bassRootBonusMultiplier] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,784,branch,if@bassRootBonusMultiplier,SURVIVES-oracle,code,SURVIVES,na,no,[bassRootBonusMultiplier] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,787,branch,ternary@bassRootBonusMultiplier,SURVIVES-oracle,code,SURVIVES,na,no,[bassRootBonusMultiplier] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,795,branch,if@bassRootBonusMultiplier,SURVIVES-oracle,code,SURVIVES,na,no,[bassRootBonusMultiplier] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,830,branch,if@qualifiesForCompleteTriadInversionBonus,SURVIVES-oracle,code,SURVIVES,na,no,[qualifiesForCompleteTriadInversionBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,842,branch,if@qualifiesForCompleteTriadInversionBonus,SURVIVES-oracle,code,SURVIVES,na,no,[qualifiesForCompleteTriadInversionBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,873,branch,if@appliedBassRootBonus,SURVIVES-oracle,code,SURVIVES,na,no,[appliedBassRootBonus] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,902,branch,if@diatonicRootContribution,SURVIVES-oracle,code,SURVIVES,na,no,[diatonicRootContribution] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,941,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,944,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,948,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,952,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,956,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,969,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,983,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,993,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1001,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1003,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1008,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1013,branch,if@buildChordResult,SURVIVES-oracle,code,SURVIVES,na,no,[buildChordResult] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1047,branch,if@deriveChordExtensions,SURVIVES-oracle,code,SURVIVES,na,no,[deriveChordExtensions] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1070,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1083,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1116,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1131,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1142,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1151,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1152,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1155,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1159,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1166,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1176,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1190,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1196,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1198,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1205,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1208,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1213,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1217,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1218,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1219,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1234,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1236,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1248,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1252,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1383,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1412,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
