file,kind,line,ident,func,layer,verdict_class,verdict,in_param_manifest,reason
src/composing/analysis/region/regionanalyzer.cpp,branch,800,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,822,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,829,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,832,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,849,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,859,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,879,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,885,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,889,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,923,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,933,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,938,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,944,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,962,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,965,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,970,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,982,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,990,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1001,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1010,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1023,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1041,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1063,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1069,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1076,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1086,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1102,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1104,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1116,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1136,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1151,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1161,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1177,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1180,else-if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1185,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1199,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1219,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1226,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1239,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1260,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1275,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1285,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1303,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1305,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1315,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1333,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1346,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1356,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1366,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1369,else-if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1374,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1388,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1409,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1416,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1426,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1428,ternary,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1451,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1456,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1472,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1483,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1493,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1494,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/region/regionanalyzer.cpp,branch,1497,if,analyzeRegions,L3-seam+L4-loop,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,42,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,51,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,58,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,65,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,70,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,79,if,detectAuthenticCadences,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,127,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,149,ternary,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,152,ternary,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,153,ternary,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,156,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,164,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,178,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,180,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,188,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,191,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,195,if,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/cadencekeyanchor.cpp,branch,203,ternary,aggregateGlobalAnchor,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,49,if,jkdInCollectionFraction,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,51,if,jkdInCollectionFraction,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,56,ternary,jkdInCollectionFraction,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,62,if,jkdRootDiatonic,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,98,if,jkdChordPinned,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,102,if,jkdChordPinned,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,112,if,jkdChordPinned,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,113,if,jkdChordPinned,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,154,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,201,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,224,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,242,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,248,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,255,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,262,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,266,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,280,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,292,ternary,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,296,ternary,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,297,ternary,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,311,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,324,ternary,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,325,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,338,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,345,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,381,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,388,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/jointkeydecision.cpp,branch,391,if,decideJointKey,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,70,if,lmdOutOfCollectionCount,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,83,if,lmdRegionConsistent,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,86,if,lmdRegionConsistent,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,105,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,130,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,138,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,149,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,151,ternary,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,162,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,181,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,184,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/localmodulationdetector.cpp,branch,190,if,detectLocalModulations,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,81,if,distinctPitchClassCount,util,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,94,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,104,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,111,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,113,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,118,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,141,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,146,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,151,if,stabilizeHarmonicRegionsForDisplay,L3,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,188,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,200,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,232,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,238,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,246,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,251,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,256,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,276,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,281,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,286,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,300,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,303,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
