file,line,table,name_or_value,func,verdict,finding_slug,ref,note
tools/compare_rn.py,994,branches,,<module-scope>,SURVIVES,,,control-flow guard in <module-scope>() - live measurement/library path.
tools/dcml_parser.py,30,literals,480,<module-scope>,ESTABLISHED,,,TICKS_PER_QUARTER (batch_analyze ticks/480 convention); documented + verified tick-for-tick on 18 pieces/3 corpora (audit L4.1). Established measurement constant.
tools/dcml_parser.py,35,fields,measure_number,,SURVIVES,,,DcmlRegion.measure_number: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,36,fields,beat,,SURVIVES,,,DcmlRegion.beat: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,37,fields,global_key,,SURVIVES,,,DcmlRegion.global_key: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,38,fields,local_key,,SURVIVES,,,DcmlRegion.local_key: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,39,fields,chord_symbol,,SURVIVES,,,DcmlRegion.chord_symbol: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,40,fields,roman_numeral,,SURVIVES,,,DcmlRegion.roman_numeral: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,41,fields,root_pc,,SURVIVES,,,DcmlRegion.root_pc: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,48,fields,abs_tick,,SURVIVES,,,DcmlRegion.abs_tick: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,59,fields,cadence,,PUBLISHED,,,"DcmlRegion.cadence: additive L6/N10/N20 oracle channel, carried verbatim; declared-dormant (consumer named: parse_cadence_phrase_markers / Wave-3), not waste."
tools/dcml_parser.py,60,fields,phraseend,,PUBLISHED,,,"DcmlRegion.phraseend: additive L6/N10/N20 oracle channel, carried verbatim; declared-dormant (consumer named: parse_cadence_phrase_markers / Wave-3), not waste."
tools/dcml_parser.py,72,fields,figbass,,PUBLISHED,,,"DcmlRegion.figbass: additive L6/N10/N20 oracle channel, carried verbatim; declared-dormant (consumer named: parse_cadence_phrase_markers / Wave-3), not waste."
tools/dcml_parser.py,73,fields,pedal,,PUBLISHED,,,"DcmlRegion.pedal: additive L6/N10/N20 oracle channel, carried verbatim; declared-dormant (consumer named: parse_cadence_phrase_markers / Wave-3), not waste."
tools/dcml_parser.py,76,functions,parse_dcml_file,,RETIRES,dead-parse-dcml-file-superseded,F1,"parse_dcml_file: superseded DCML-TSV parser; NO live consumer (referenced only in its own docstring example). Duplicates parse_abc_harmonies_file's concern (#6); still carries the pre-P0 bare `except (ValueError,KeyError): continue` silent-drop pattern (:108), dormant because unconsumed."
tools/dcml_parser.py,83,io,open,parse_dcml_file,SURVIVES,,,open in parse_dcml_file() - read/write of the measurement I/O surface.
tools/dcml_parser.py,85,branches,,parse_dcml_file,RETIRES,,,branch inside dead function parse_dcml_file() - retires with it.
tools/dcml_parser.py,86,branches,,parse_dcml_file,RETIRES,,,branch inside dead function parse_dcml_file() - retires with it.
tools/dcml_parser.py,95,branches,,parse_dcml_file,RETIRES,,,branch inside dead function parse_dcml_file() - retires with it.
tools/dcml_parser.py,116,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,116,literals,4,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,116,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,116,literals,7,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,116,literals,9,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,116,literals,11,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,3,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,7,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,8,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,117,literals,10,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,120,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,120,literals,3,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,120,literals,4,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,120,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,120,literals,6,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,2,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,4,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,5,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,7,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,9,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,124,literals,11,<module-scope>,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,128,functions,_key_to_tonic_pc,,SURVIVES,,,_key_to_tonic_pc(): live instrument function on the measurement/library path.
tools/dcml_parser.py,130,branches,,_key_to_tonic_pc,SURVIVES,,,control-flow guard in _key_to_tonic_pc() - live measurement/library path.
tools/dcml_parser.py,135,literals,12,_key_to_tonic_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,139,functions,_compute_root_pc,,SURVIVES,,,_compute_root_pc(): live instrument function on the measurement/library path.
tools/dcml_parser.py,145,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,147,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,148,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,154,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,156,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,161,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,166,literals,12,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,177,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,177,literals,5,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,177,literals,6,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,180,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,181,literals,12,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,183,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,184,literals,12,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,185,branches,,_compute_root_pc,SURVIVES,,,control-flow guard in _compute_root_pc() - live measurement/library path.
tools/dcml_parser.py,186,literals,12,_compute_root_pc,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,189,finding(auditor),compute-root-pc-broad-except-silent-none,,SURVIVES,compute-root-pc-broad-except-silent-none,F3,"_compute_root_pc broad `except Exception: return None`: a mis-parse returns root_pc=None (carried, not dropped) - but a SYSTEMATIC numeral mis-parse silently reduces GT root coverage (region reads as 'no GT root'). Silent-mask risk; narrower except would surface it. [Inventory: ast branch extractor emits no row for except-handlers.]"
tools/dcml_parser.py,193,functions,_parse_fraction,,SURVIVES,,,_parse_fraction(): live instrument function on the measurement/library path.
tools/dcml_parser.py,204,branches,,_parse_fraction,SURVIVES,,,control-flow guard in _parse_fraction() - live measurement/library path.
tools/dcml_parser.py,209,functions,parse_abc_harmonies_file,,SURVIVES,,,parse_abc_harmonies_file(): live instrument function on the measurement/library path.
tools/dcml_parser.py,256,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,258,io,open,parse_abc_harmonies_file,SURVIVES,,,open in parse_abc_harmonies_file() - read/write of the measurement I/O surface.
tools/dcml_parser.py,260,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,262,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,264,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,275,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,308,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,310,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,314,branches,,parse_abc_harmonies_file,SURVIVES,,,control-flow guard in parse_abc_harmonies_file() - live measurement/library path.
tools/dcml_parser.py,314,literals,3,parse_abc_harmonies_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,314,literals,3,parse_abc_harmonies_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,327,fields,abs_tick,,SURVIVES,,,DcmlMarker.abs_tick: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,328,fields,label,,SURVIVES,,,DcmlMarker.label: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,329,fields,measure_number,,SURVIVES,,,DcmlMarker.measure_number: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,330,fields,beat,,SURVIVES,,,DcmlMarker.beat: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,331,fields,kind,,SURVIVES,,,DcmlMarker.kind: dataclass field on the compare surface - carried/consumed on the measurement path.
tools/dcml_parser.py,334,functions,parse_cadence_phrase_markers,,SURVIVES,,,parse_cadence_phrase_markers(): live instrument function on the measurement/library path.
tools/dcml_parser.py,358,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,360,io,open,parse_cadence_phrase_markers,SURVIVES,,,open in parse_cadence_phrase_markers() - read/write of the measurement I/O surface.
tools/dcml_parser.py,362,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,365,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,367,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,375,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,377,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,380,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,384,branches,,parse_cadence_phrase_markers,SURVIVES,,,control-flow guard in parse_cadence_phrase_markers() - live measurement/library path.
tools/dcml_parser.py,391,functions,_resolve_dcml_key,,SURVIVES,,,_resolve_dcml_key(): live instrument function on the measurement/library path.
tools/dcml_parser.py,404,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,409,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,413,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,415,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,416,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,420,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,422,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,427,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,432,literals,12,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,438,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,438,literals,5,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,438,literals,6,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,439,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,440,literals,12,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,441,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,442,literals,12,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,443,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,444,literals,12,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,447,literals,2,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,447,literals,3,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,447,literals,4,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,447,literals,5,_resolve_dcml_key,FACT,,,"pitch-class / diatonic-degree / modular-interval constant (music theory) - e.g. note->pc, scale-degree semitone table, or octave-12 arithmetic."
tools/dcml_parser.py,448,literals,6,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,448,literals,7,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,448,literals,8,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,448,literals,9,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,448,literals,10,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,448,literals,11,_resolve_dcml_key,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,450,branches,,_resolve_dcml_key,SURVIVES,,,control-flow guard in _resolve_dcml_key() - live measurement/library path.
tools/dcml_parser.py,451,finding(auditor),resolve-dcml-key-broad-except-silent-globalkey-fallback,,SURVIVES,resolve-dcml-key-broad-except-silent-globalkey-fallback,F4,"_resolve_dcml_key broad `except Exception: return globalkey`: any key-resolution error silently falls back to globalkey (wrong local tonic -> wrong root_pc), unlogged. Silent-fallback establishment concern."
tools/dcml_parser.py,455,functions,_resolve_effective_dcml_key,,SURVIVES,,,_resolve_effective_dcml_key(): live instrument function on the measurement/library path.
tools/dcml_parser.py,469,branches,,_resolve_effective_dcml_key,SURVIVES,,,control-flow guard in _resolve_effective_dcml_key() - live measurement/library path.
tools/dcml_parser.py,475,functions,find_dcml_file,,RETIRES,dead-find-dcml-file-unreferenced,F2,find_dcml_file: DEAD - zero references anywhere in the repo. TSV lookup is done by compare_rn._find_tsv; WiR by find_wir_file. Waste (#6/#12).
tools/dcml_parser.py,482,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,486,literals,2,find_dcml_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,490,literals,3,find_dcml_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,491,literals,4,find_dcml_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,493,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,494,io,listdir,find_dcml_file,SURVIVES,,,listdir in find_dcml_file() - read/write of the measurement I/O surface.
tools/dcml_parser.py,498,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,499,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,502,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,504,branches,,find_dcml_file,RETIRES,,,branch inside dead function find_dcml_file() - retires with it.
tools/dcml_parser.py,539,functions,_split_rntxt_applied,,SURVIVES,,,_split_rntxt_applied(): live instrument function on the measurement/library path.
tools/dcml_parser.py,550,branches,,_split_rntxt_applied,SURVIVES,,,control-flow guard in _split_rntxt_applied() - live measurement/library path.
tools/dcml_parser.py,553,branches,,_split_rntxt_applied,SURVIVES,,,control-flow guard in _split_rntxt_applied() - live measurement/library path.
tools/dcml_parser.py,558,functions,parse_rntxt_file,,SURVIVES,,,parse_rntxt_file(): live instrument function on the measurement/library path.
tools/dcml_parser.py,573,io,open,parse_rntxt_file,SURVIVES,,,open in parse_rntxt_file() - read/write of the measurement I/O surface.
tools/dcml_parser.py,576,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,579,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,580,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,585,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,590,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,592,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,592,literals,2,parse_rntxt_file,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/dcml_parser.py,603,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,607,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,611,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,615,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,618,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,622,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,626,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,634,branches,,parse_rntxt_file,SURVIVES,,,control-flow guard in parse_rntxt_file() - live measurement/library path.
tools/dcml_parser.py,658,functions,_build_wir_index,,SURVIVES,,,_build_wir_index(): live instrument function on the measurement/library path.
tools/dcml_parser.py,669,branches,,_build_wir_index,SURVIVES,,,control-flow guard in _build_wir_index() - live measurement/library path.
tools/dcml_parser.py,670,io,listdir,_build_wir_index,SURVIVES,,,listdir in _build_wir_index() - read/write of the measurement I/O surface.
tools/dcml_parser.py,674,branches,,_build_wir_index,SURVIVES,,,control-flow guard in _build_wir_index() - live measurement/library path.
tools/dcml_parser.py,677,branches,,_build_wir_index,SURVIVES,,,control-flow guard in _build_wir_index() - live measurement/library path.
tools/dcml_parser.py,679,branches,,_build_wir_index,SURVIVES,,,control-flow guard in _build_wir_index() - live measurement/library path.
tools/dcml_parser.py,680,io,open,_build_wir_index,SURVIVES,,,open in _build_wir_index() - read/write of the measurement I/O surface.
tools/dcml_parser.py,681,io,load,_build_wir_index,SURVIVES,,,load in _build_wir_index() - read/write of the measurement I/O surface.
tools/dcml_parser.py,682,branches,,_build_wir_index,SURVIVES,,,control-flow guard in _build_wir_index() - live measurement/library path.
tools/dcml_parser.py,691,functions,find_wir_file,,SURVIVES,,,find_wir_file(): live instrument function on the measurement/library path.
tools/dcml_parser.py,697,branches,,find_wir_file,SURVIVES,,,control-flow guard in find_wir_file() - live measurement/library path.
tools/robust_stop_diff.py,47,literals,9600,<module-scope>,ESTABLISHED,,,"CLASS_A_INVESTIGATE_TICKS advisory threshold (~20 quarter-notes); documented rationale, ADVISORY-only (never the hard stop)."
tools/robust_stop_diff.py,56,functions,parse_runs,,SURVIVES,,,parse_runs(): live instrument function on the measurement/library path.
tools/robust_stop_diff.py,63,branches,,parse_runs,SURVIVES,,,control-flow guard in parse_runs() - live measurement/library path.
tools/robust_stop_diff.py,66,branches,,parse_runs,SURVIVES,,,control-flow guard in parse_runs() - live measurement/library path.
tools/robust_stop_diff.py,66,io,read_text,parse_runs,SURVIVES,,,read_text in parse_runs() - read/write of the measurement I/O surface.
tools/robust_stop_diff.py,67,branches,,parse_runs,SURVIVES,,,control-flow guard in parse_runs() - live measurement/library path.
tools/robust_stop_diff.py,67,literals,2,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,70,branches,,parse_runs,SURVIVES,,,control-flow guard in parse_runs() - live measurement/library path.
tools/robust_stop_diff.py,73,literals,2,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,74,literals,8,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,74,literals,5,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,74,literals,6,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,74,literals,7,parse_runs,SURVIVES,,,structural index / slice / small numeric literal in library logic - not an inference-affecting constant.
tools/robust_stop_diff.py,76,branches,,parse_runs,SURVIVES,,,control-flow guard in parse_runs() - live measurement/library path.  STRENGTH: parse_runs fails LOUDLY on any run-line format drift (raises) - enforces the CLAUDE.md 'must not silently shrink the diff base' guarantee.
tools/robust_stop_diff.py,83,functions,class_durs_from_summary,,SURVIVES,,,class_durs_from_summary(): live instrument function on the measurement/library path.
tools/robust_stop_diff.py,85,io,load,class_durs_from_summary,SURVIVES,,,load in class_durs_from_summary() - read/write of the measurement I/O surface.
tools/robust_stop_diff.py,85,io,open,class_durs_from_summary,SURVIVES,,,open in class_durs_from_summary() - read/write of the measurement I/O surface.
