file,dimension,locator,line,verdict,rubric_class,reason,flagged,finding
src/composing/analysis/function/tonicizationlabeler.cpp,branch,if@92,92,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,branch,if@97,97,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,branch,ternary@156,156,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,branch,ternary@163,163,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,crosslayer,composing/analysis/chord/analysisutils.h@25,25,SURVIVES,crosslayer,forward/lateral include of the chord substrate (L5 consumes L1-L4 + vocabulary/spelling); consistent with the §2 forward-only constraint.,no,
src/composing/analysis/function/tonicizationlabeler.cpp,crosslayer,composing/analysis/function/tonicizationlabeler.h@23,23,SURVIVES,crosslayer,"sibling L5 function/ include (the §6 single-owner reuse, not duplication).",no,
src/composing/analysis/function/tonicizationlabeler.cpp,function,keyScale@44,44,SURVIVES,code,L5-DORMANT function in the reused §13 dormant applied-chord labeler; no production consumer (only tonicizationlabeler_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/tonicizationlabeler.cpp,function,labelTonicizations@65,65,SURVIVES,code,L5-DORMANT function in the reused §13 dormant applied-chord labeler; no production consumer (only tonicizationlabeler_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[11]@112,112,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[12]@50,50,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[2]@144,144,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[2]@70,70,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[4]@145,145,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@123,123,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@144,144,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@44,44,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@50,50,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@56,56,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@59,59,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@60,60,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@91,91,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.cpp,literal,[7]@96,96,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/function/tonicizationlabeler.h,crosslayer,composing/analysis/chord/chordanalyzer.h@61,61,SURVIVES,crosslayer,forward/lateral include of the chord substrate (L5 consumes L1-L4 + vocabulary/spelling); consistent with the §2 forward-only constraint.,no,
src/composing/analysis/function/tonicizationlabeler.h,decl,labelTonicizations@154,154,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/function/tonicizationlabeler.h,field,endTick@74,74,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,hasDiminishedSeventh@87,87,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,hasMinorSeventh@86,86,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,hasSeventh@123,123,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,isApplied@117,117,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,keyIsMajor@103,103,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,keySignatureFifths@104,104,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,keyTonicPc@102,102,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,kind@118,118,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,label@131,131,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,leadingTonePc@125,125,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,pitchClassMask@92,92,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,quality@81,81,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,rootPc@78,78,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,startTick@73,73,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,targetDegree@121,121,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,targetIsMajor@122,122,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/function/tonicizationlabeler.h,field,targetPc@120,120,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,else-if@396,396,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@112,112,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@115,115,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@151,151,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@171,171,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@174,174,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@190,190,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@207,207,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@226,226,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@230,230,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@241,241,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@250,250,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@284,284,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@297,297,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@303,303,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@312,312,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@318,318,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@321,321,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@326,326,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@34,34,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@366,366,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@382,382,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@387,387,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@391,391,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@394,394,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@404,404,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@46,46,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@47,47,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@67,67,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,if@89,89,SURVIVES,branch,"FACT (defensive): a structural range/null/empty guard — a construction invariant, not a musical judgment. Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,ternary@53,53,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,branch,ternary@95,95,SURVIVES,branch,"THEORY (music-theory / design decision): a functional-harmony test whose premise is cited to the signed design §5.x (root-motion, cadence-form, precedence, or the firewall threshold direction). Dormant.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,crosslayer,progressionrecognizer.h@22,22,SURVIVES,crosslayer,external/std-library include; no layer coupling.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,anchorRootPc@188,188,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,blendIdiomWeights@79,79,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,idiomIndex@30,30,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,maxWeightOverIdioms@41,41,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,memberContradictsCommittedReading@123,123,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,modeContradictsLocalKey@169,169,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,normaliseToUnit@61,61,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,overrideContributionFor@130,130,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,pcMod12@162,162,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,recognitionPriorStrength@107,107,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,recognizeProgressions@199,199,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,function,selectCandidateFillingMember@147,147,SURVIVES,code,L5-DORMANT function in the §4 progression-recognition consumer of the Harmonic Vocabulary; no production consumer (only progressionrecognizer_tests + the batch_analyze diagnostic); byte-identical on production.,no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@183,183,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@43,43,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@53,53,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@63,63,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@67,67,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@85,85,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@89,89,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[0.0]@95,95,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[1.0]@100,100,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[1.0]@95,95,ESTABLISHED,constant,"Structural double (a zero/one identity default, a [0,1] clamp bound, a boolean-as-double 1/0 indicator, or a >0 guard) — not a tuned parameter.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[12]@164,164,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[12]@164,164,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/progression/progressionrecognizer.cpp,literal,[12]@164,164,ESTABLISHED,constant,"Music-theory interval or structural integer (a mod-12 root-motion/scale-degree constant, the octave modulus 12, an array size 5/7, or a -1/0 sentinel/index) — established by theory or by construction, not tuned.",no,
src/composing/analysis/progression/progressionrecognizer.h,crosslayer,composing/analysis/vocabulary/harmonicvocabulary.h@79,79,SURVIVES,crosslayer,forward/lateral include of the vocabulary substrate (L5 consumes L1-L4 + vocabulary/spelling); consistent with the §2 forward-only constraint.,no,
src/composing/analysis/progression/progressionrecognizer.h,decl,idiomIndex@101,101,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/progression/progressionrecognizer.h,decl,maxWeightOverIdioms@106,106,SURVIVES,code,L5-DORMANT type declaration on the dormant value/contract surface; no production use.,no,
src/composing/analysis/progression/progressionrecognizer.h,field,abstainedFeatures@268,268,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,admissionThreshold@120,120,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,blendRate@115,115,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,chord@163,163,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,chordsOnly@198,198,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,chordsOnlyFactor@132,132,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,committed@167,167,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,committedQuality@238,238,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,committedRootPc@237,237,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,compositeConfidence@168,168,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
